"artist","genre"
"Timothy Rivera","Electronic"
"Thomas Harris","Pop"
"Jessica Harrington","Pop"
"Jamie Gonzalez","Electronic"
"Marissa Nicholson","Hip-Hop"
"Antonio Moon","Pop"
"Kristina Pratt","Pop"
"Richard Hess","Jazz"
"Cameron Sutton","Pop"
"Edward Montgomery","Electronic"
"Julie Maynard","Pop"
"Ashley Norris","Electronic"
"Dylan Wells","Hip-Hop"
"Anna Prince","Folk"
"John Fuller","Pop"
"Lindsay Thompson","Pop"
"Katherine Warner","Classical"
"Katherine Miller DVM","Classical"
"Earl Smith","Classical"
"Joshua Jones","Pop"
"Kenneth James","Electronic"
"Heather Flores","Pop"
"Julia Hernandez","Hip-Hop"
"Diane Hansen","Pop"
"Terry Stuart","Electronic"
"Brittany Graham","Classical"
"Kristen Mills DDS","Country"
"William King","Pop"
"Melissa Hancock","Hip-Hop"
"Jennifer Thomas","Pop"
"Shawn Garcia","Hip-Hop"
"Richard Rowe","Hip-Hop"
"Billy Fuentes","R&B"
"Anna Smith","Country"
"Theresa Smith","Country"
"Nicole Franklin","Hip-Hop"
"Jennifer Cook","Hip-Hop"
"Michael Lopez","R&B"
"Nicole Schneider PhD","Classical"
"Lori Gomez","Electronic"
"Melissa Nguyen","Pop"
"Antonio Payne","Electronic"
"Peter Cooper","Electronic"
"Cheryl Soto","Pop"
"Kyle Knight","Folk"
"Jason Smith","Folk"
"Bailey Lucas","Pop"
"Andrew Mann","Hip-Hop"
"Jeremiah Allen","Hip-Hop"
"Eric Martinez","Electronic"
"Breanna Thompson","Hip-Hop"
"Scott Johnson","Hip-Hop"
"Ryan Brown","Hip-Hop"
"Julie Curtis","Electronic"
"Michael Rivera","Pop"
"David Williams","Pop"
"Erika Miller","Electronic"
"Tony Lopez","Electronic"
"Gary Morales","Folk"
"Karen Banks","Pop"
"Stephanie Stevens","Pop"
"Emily Schmidt","Jazz"
"Daniel Moore","Pop"
"Paula Cox","Country"
"Timothy Jones","Pop"
"Tyler King","Hip-Hop"
"Rachel Carlson","Hip-Hop"
"Kayla Montes","Electronic"
"Victoria Ramos","Electronic"
"Nicholas Stein","Pop"
"Annette Doyle","Hip-Hop"
"Eric Valdez Jr.","Pop"
"Robin Hill","Electronic"
"Courtney Smith","Hip-Hop"
"Julia Duncan","Folk"
"Scott Delacruz","Hip-Hop"
"Charlene Franklin","Electronic"
"Dale Olson","Folk"
"Karen Hayes","Electronic"
"Sherri King","Hip-Hop"
"Tara Hughes","Hip-Hop"
"Kim Hall","Electronic"
"Christopher Carroll","Classical"
"Jennifer Newton","Classical"
"Mrs. Nicole Mckenzie","Electronic"
"Ashley Perkins","Classical"
"Janet Gonzalez","Electronic"
"James Vasquez","Electronic"
"Kristi Shields","Electronic"
"Susan Reyes","Hip-Hop"
"Melissa Gomez","Folk"
"Renee Porter","Pop"
"Caitlin West","Jazz"
"Amanda Lynch","Electronic"
"Cynthia Marks","Jazz"
"Heather Lopez","Hip-Hop"
"Michael Palmer","Hip-Hop"
"Andrew Welch","Hip-Hop"
"Manuel Wilson","Classical"
"Timothy Crawford","Electronic"
"Ann Allen","Pop"
"Justin Rhodes","Pop"
"Ashley Hunt","Folk"
"Caroline Murphy","Hip-Hop"
"Jennifer Morrison","Electronic"
"Michael Bernard","Pop"
"Katelyn Castillo","Pop"
"Lisa Nunez","Pop"
"Emily Rivera","Hip-Hop"
"Billy Mendez","R&B"
"Travis Morales","R&B"
"Lindsay Anderson","Pop"
"Alicia Sharp","Hip-Hop"
"Carlos Stephens","Hip-Hop"
"Taylor Chavez","Hip-Hop"
"Caitlyn Dunn","Pop"
"Sean Miller","R&B"
"Paul Richardson","Electronic"
"Lindsey Price","Pop"
"Louis David","Classical"
"Robert Nguyen","Electronic"
"Kimberly Hayes","R&B"
"Wendy Vincent","Hip-Hop"
"Jill Daugherty","Hip-Hop"
"Robert Smith","Folk"
"Kayla Taylor","Hip-Hop"
"Shawn Edwards","Electronic"
"Danny Duran","Electronic"
"Claudia Lawson","Hip-Hop"
"Caitlin Solis","Pop"
"Desiree Watkins","Pop"
"Matthew Sanders","Hip-Hop"
"Anna Wise","Pop"
"Jasmine Chase","Electronic"
"Rebecca Wang","Reggae"
"Cindy Hunter","Pop"
"Sandra Daniels","Jazz"
"Debra Miller","Jazz"
"Jacob Murphy","Pop"
"Jason Moreno","Country"
"Jonathan Morrison","Hip-Hop"
"Antonio Hayes","Hip-Hop"
"Brenda Scott","Pop"
"Rita Clark","Pop"
"Steven Moran","Pop"
"Jonathan Flynn","Electronic"
"Susan Arias","Classical"
"Samantha Vega","Electronic"
"Jack Wright","Jazz"
"Jason Webster","R&B"
"Patricia Snyder","Electronic"
"Kathryn Wilkins","Hip-Hop"
"Shannon Waller","Hip-Hop"
"Samantha Olsen","Pop"
"Brandon Carter","Jazz"
"Mary Olson","Pop"
"Dale Hoffman","Pop"
"Brian Marks","Hip-Hop"
"Samantha Hensley","Pop"
"Philip Hutchinson","Electronic"
"Travis Rogers","Jazz"
"Christina Wu","Pop"
"Jacob Davis","Pop"
"Gregory Nelson","Electronic"
"Nathan Benson","Country"
"Veronica Stone","Electronic"
"Tony Hoffman","Classical"
"Alyssa Dyer","Pop"
"Jesse Morales","Pop"
"Stacy Nelson","Hip-Hop"
"Dustin Nelson","Pop"
"Curtis Ramirez","Classical"
"Joseph Mosley","Reggae"
"Amy Richards","Hip-Hop"
"Christopher Baker","Electronic"
"Meredith Barton","Hip-Hop"
"Alexander Lawrence","Hip-Hop"
"Kaylee Carr","Pop"
"Amy Newman","Hip-Hop"
"Paul Byrd","Pop"
"Timothy Phillips","Electronic"
"Andrew Jones","Hip-Hop"
"Tara Bailey","Jazz"
"Dr. Mark Meza","Pop"
"Christine Coleman","Hip-Hop"
"Crystal Sanders","Electronic"
"Adriana Mcneil","Electronic"
"Johnny Hernandez","Pop"
"John Jenkins","Hip-Hop"
"Victor Escobar","R&B"
"James Weber","Electronic"
"Samuel Paul","Hip-Hop"
"Dr. Jessica Joyce","Folk"
"Daniel Nguyen","Electronic"
"Monique Brown","Pop"
"Jody Shaw","Electronic"
"Tiffany Larson","Pop"
"Cathy Bates","Pop"
"Timothy Smith","Electronic"
"George Campbell","Hip-Hop"
"Jacob Fleming","Pop"
"Steven Zamora","Hip-Hop"
"Brenda Marshall","Electronic"
"Robert Robinson","Classical"
"Jake Turner","Hip-Hop"
"Christina Johnson","Electronic"
"Melissa Castaneda","Electronic"
"Jean Wilson","Electronic"
"Michael Ferguson","Pop"
"Jessica Smith","Pop"
"Hannah Mercer","Jazz"
"David Fernandez","Electronic"
"Brandon Oliver","Pop"
"Marie Orr","Jazz"
"George Stokes","Country"
"Susan Wright","Electronic"
"Jessica Burton","R&B"
"Terri Hernandez","Pop"
"John Meyer","Electronic"
"Emily Parker","R&B"
"Alex Hahn","Hip-Hop"
"Colton Estrada","Classical"
"Christine Martinez","Reggae"
"Robert Stokes","Pop"
"Shannon Hampton","Electronic"
"Nicholas Adams","Electronic"
"Sue Erickson","Pop"
"Brooke Lewis","Pop"
"George Johnson","Jazz"
"Timothy James","Hip-Hop"
"Lauren Hunt","Pop"
"Kirk Roth","Electronic"
"Jill Williams","Electronic"
"Miss Christine Anthony","Electronic"
"Kevin Leonard","Pop"
"Paula Holmes","Electronic"
"Monique Thomas","Pop"
"Jessica White","Electronic"
"Andres Brown","Hip-Hop"
"Amanda Ford","Electronic"
"Christopher Schultz","Hip-Hop"
"Mark Strong","Hip-Hop"
"Christopher Rivas","Hip-Hop"
"Cody Palmer","Hip-Hop"
"Brian Cox","Hip-Hop"
"Craig Miller","Hip-Hop"
"Heather Carter","Electronic"
"Kelly Smith","Pop"
"Sheryl Powell","Electronic"
"Beth Castillo","Folk"
"Mr. Jason Mills DDS","Reggae"
"Mary Pugh","Hip-Hop"
"Robert Herrera","Jazz"
"Tara Russo","Hip-Hop"
"Anthony Weaver","Electronic"
"Christopher Johnson Jr.","Pop"
"Craig Dean","Electronic"
"Erik Mayo","Hip-Hop"
"Emily Ellis","Pop"
"Richard Glover","Classical"
"Mr. Randy Page","Pop"
"Brian Aguilar","Country"
"Amy Perez","Hip-Hop"
"Alicia Thompson","Hip-Hop"
"Diana Barrera","Electronic"
"John Jacobs","Hip-Hop"
"Melanie Martinez","Electronic"
"Christopher Watson","Pop"
"Alexis Lopez","Pop"
"Amanda Price","Electronic"
"Mary Nelson","Hip-Hop"
"Denise Burns","Pop"
"Stephanie Atkinson","Jazz"
"Carla Patel","Electronic"
"Ronnie Haney","Folk"
"George Sanchez","Pop"
"Jeremy Olson","Country"
"Julia Williams","Pop"
"Brandy Garcia","Jazz"
"Jennifer King","Electronic"
"Jennifer Steele","Country"
"Nicole Gomez","Hip-Hop"
"Kimberly Ellis","Jazz"
"Christopher Roy","Pop"
"Tiffany Davidson","Pop"
"Rebecca Brown","Classical"
"Vanessa Marshall","Pop"
"Angela Brown","Electronic"
"Barbara Wagner","Folk"
"Dr. Ryan Campbell","Pop"
"Nathan Reyes","Hip-Hop"
"Todd Sullivan","Classical"
"Vincent Martinez","Hip-Hop"
"Crystal Ewing","Hip-Hop"
"Ashley Sheppard","Pop"
"Patricia Maldonado","Hip-Hop"
"Nina Romero","Electronic"
"Ronald Williams","Classical"
"Cheryl Cortez","Electronic"
"Lori Coleman","Electronic"
"Penny Anderson","Pop"
"Teresa Russell","Hip-Hop"
"Angela Becker","Hip-Hop"
"Michele Burton","Country"
"Fernando Wallace","Pop"
"Steven Howard","Pop"
"Jake Wade","Hip-Hop"
"Matthew Contreras","Hip-Hop"
"Dr. John Brooks","Pop"
"Emily Dixon","Hip-Hop"
"Sharon Hartman","Pop"
"Clayton Ford","Electronic"
"Lisa Calderon","Electronic"
"Elizabeth Guzman","Hip-Hop"
"Michael Daniels","Electronic"
"Jeremiah Douglas","Folk"
"Taylor Jenkins","Pop"
"Terry Mcdonald","Pop"
"Amber Robinson","Folk"
"Austin Sims","Hip-Hop"
"David Jones","Pop"
"Blake Chapman","Electronic"
"Michael Cook","Classical"
"Dustin Davis","Jazz"
"Denise Cook","Pop"
"Joshua Frazier","Jazz"
"Crystal Ponce","Electronic"
"Micheal Gonzalez","Hip-Hop"
"Katherine Smith","Electronic"
"James Scott","Hip-Hop"
"Stephanie Wilson","Pop"
"Carl Chavez","Electronic"
"Terry Davenport","Hip-Hop"
"Brenda Schmidt","Jazz"
"Glenn Nelson","Hip-Hop"
"Debra Stevenson","Country"
"Julie Guerra","Folk"
"Stephen Smith","Pop"
"Carlos Brown","Pop"
"Lucas Bond","Electronic"
"Justin Collins","Pop"
"Christina Colon","Reggae"
"Marissa Miller","Electronic"
"Allison Pratt","Pop"
"Cassandra Young","Electronic"
"Daniel Chandler","Electronic"
"Eddie Fisher","Pop"
"Craig Wang","Electronic"
"Steven Davenport","Reggae"
"Russell Smith","Pop"
"Amanda Ramos","Electronic"
"Javier Robinson","Pop"
"Matthew Hall","Pop"
"Alexandria Smith DDS","Hip-Hop"
"Tanya Harvey","R&B"
"Ashley Wilson","Pop"
"Raymond Lewis","Pop"
"Ryan Jones","Hip-Hop"
"Renee Bishop","Hip-Hop"
"Belinda Bender","Pop"
"Christina Miller","Hip-Hop"
"Joshua Merritt","Folk"
"Mark Thomas","Electronic"
"Justin Charles","Pop"
"Jody Garrett","Hip-Hop"
"Priscilla Franklin","Pop"
"Jessica Alvarez","Hip-Hop"
"Sandra Collins","Country"
"Ronald Lucero","Electronic"
"Susan Davies","Hip-Hop"
"David Smith","Electronic"
"John Jennings","Jazz"
"Richard Hill","Hip-Hop"
"Jason Burke","Electronic"
"Cody Huang","Electronic"
"Bethany Lopez","Hip-Hop"
"Madison Matthews","Electronic"
"John Barrett","Pop"
"Richard Powers","Hip-Hop"
"Jim Bautista","Country"
"Brian Parks","Country"
"Kelly Brown","Hip-Hop"
"Debra Mcgee","Hip-Hop"
"Christopher Marquez","Electronic"
"Michael Lynn","Hip-Hop"
"Todd Brown","Electronic"
"Stephen Pearson","Classical"
"Madison Valentine","Electronic"
"Casey Byrd","Pop"
"Joseph Livingston","Folk"
"Lucas Castaneda","Electronic"
"Robert Bailey","Pop"
"Wayne Monroe","Pop"
"Stacy Cooper","R&B"
"Susan Taylor","Hip-Hop"
"Jose Nguyen","Electronic"
"Susan Esparza","Electronic"
"Rachel Johnson","Electronic"
"Wyatt Long","Electronic"
"James Medina","Jazz"
"Dr. Christopher Burgess","Pop"
"David Torres","Electronic"
"Michael Clark","Pop"
"Lisa Harvey","Reggae"
"Timothy Evans","Country"
"Stacy Sanchez","Pop"
"Matthew Wang","Hip-Hop"
"Andrew Potter","Electronic"
"Robert Williams","Electronic"
"Richard Williams","Hip-Hop"
"Jill Grimes","Jazz"
"Emily Orozco","Pop"
"Danielle Adams","Pop"
"Michelle White","Hip-Hop"
"Autumn Vasquez","Electronic"
"Donna Lloyd","Pop"
"Lisa Fisher","Hip-Hop"
"Ryan Ward","Jazz"
"Samantha Johnson","Hip-Hop"
"Victoria Smith","Electronic"
"Louis Dillon","Jazz"
"Angela Cole","Pop"
"Evan Bell","Hip-Hop"
"Micheal Burton","Electronic"
"Frank Hernandez","Hip-Hop"
"Christopher Woodward","Pop"
"James Knapp Jr.","Electronic"
"Adam Miller","Folk"
"Jennifer Lindsey","Country"
"Robert Chavez","Pop"
"Aaron Hall","Classical"
"Amanda Evans","Hip-Hop"
"Susan Anderson","Hip-Hop"
"Richard Mendoza","Pop"
"Derrick Porter","Electronic"
"Jonathan Anderson","Electronic"
"Daniel King","Pop"
"Nicole Smith","Pop"
"Kevin Lee","Hip-Hop"
"Donald Walton","Country"
"Amy Johnson","Jazz"
"Leslie Smith","Pop"
"Kathryn Vincent","Electronic"
"Aaron Rivera","Hip-Hop"
"Renee Griffin","Hip-Hop"
"Kimberly Callahan MD","Electronic"
"Christopher Harrington","Hip-Hop"
"Robert Baker","Hip-Hop"
"David Rodriguez","R&B"
"Jennifer Phelps","Electronic"
"Michael Miller","Hip-Hop"
"Molly Sheppard","Pop"
"Mark Beard","Jazz"
"Jeffrey Sharp","Pop"
"Shannon Chavez","Pop"
"Kiara Kane","Country"
"Deborah Vazquez DVM","Folk"
"Amanda Martin","Folk"
"Ryan Bell","Pop"
"Troy Carr","Hip-Hop"
"Krista Sparks","Pop"
"Sean Turner","Electronic"
"Nathan Garcia","Pop"
"Adam Cole","Hip-Hop"
"Lauren Avery","Pop"
"Clayton Kirk PhD","Hip-Hop"
"Holly Avila","Hip-Hop"
"Troy Smith","Hip-Hop"
"Sarah House","Country"
"Jennifer Frazier","Hip-Hop"
"Stacey Blevins","Electronic"
"Yolanda Bowers","Hip-Hop"
"Mark Ayers","Pop"
"Stephanie Randolph","Hip-Hop"
"Shane Larson","Jazz"
"Rick Hall DDS","Hip-Hop"
"Jessica Brown","Pop"
"Margaret Smith","Jazz"
"Linda Baker","Classical"
"Carol Smith","Jazz"
"Debra Thompson","Folk"
"Sharon Klein","Hip-Hop"
"Alec Murray Jr.","Electronic"
"Carolyn Miller","Classical"
"Joseph Hill","Hip-Hop"
"John Ford","Pop"
"Tina Diaz","Hip-Hop"
"Ray Bell","Electronic"
"Paige Grant","Hip-Hop"
"Tanner Hudson","Classical"
"Cindy Russo","Hip-Hop"
"Danielle Morales","Electronic"
"Erica Payne","Hip-Hop"
"Mary Garcia","Hip-Hop"
"Cheryl Williams","Pop"
"Jack Perez","Electronic"
"Angela Williams","Pop"
"Courtney Garcia","Pop"
"Brian Oconnell","Hip-Hop"
"Lisa Wu","Electronic"
"Angela Atkinson","Hip-Hop"
"George Beltran","Pop"
"Rebecca Sullivan","Pop"
"Mary Kelley","Hip-Hop"
"Teresa Bennett","Pop"
"Alyssa Smith","Hip-Hop"
"Derek Kennedy","Electronic"
"Philip Dalton","Electronic"
"Timothy Palmer","Folk"
"Alexandra Mckinney","Pop"
"Shelley Rivera","Electronic"
"Joel Evans","Pop"
"Brittany Compton","Electronic"
"Gerald Smith","Jazz"
"Brandon Gray","Hip-Hop"
"Melinda Nguyen","Country"
"Edward Stevens","Hip-Hop"
"Warren Lewis","Pop"
"Nicholas Cooke","Pop"
"Matthew Boone","Electronic"
"Laura Young","Electronic"
"Elizabeth Romero","Electronic"
"Makayla Turner","Hip-Hop"
"Michael Green","Electronic"
"John Saunders","Jazz"
"Erin Deleon","Electronic"
"Mr. Devin Hardy","Pop"
"Christian Stone","Pop"
"James Marquez","Electronic"
"Gina Henry","Classical"
"Patricia Rhodes","Hip-Hop"
"Larry Roberts","Pop"
"James Mann","Reggae"
"Sierra Garcia","Electronic"
"William Smith","Electronic"
"Ian Anderson","Folk"
"Darrell George","Pop"
"Elizabeth Crawford","Jazz"
"Katherine Silva","Pop"
"Kevin Torres","Pop"
"Nicholas Snow","Hip-Hop"
"Mr. Trevor Medina","Electronic"
"Adam Navarro","R&B"
"Adrienne Waller","Electronic"
"Sierra Arnold","Classical"
"Don Cooper","Electronic"
"Jacob Cooper","Pop"
"Robert Lopez","Pop"
"Tiffany Bentley","Pop"
"Kyle Ward","Pop"
"Tiffany Robinson","R&B"
"Andrew Miller","Electronic"
"Valerie Holland","Hip-Hop"
"Jonathan Simmons","Electronic"
"Daniel Carroll","Electronic"
"Allen Alvarado","Hip-Hop"
"Sara Richardson","Classical"
"Colleen Brown","Electronic"
"Margaret Maxwell","Hip-Hop"
"Amanda Brown","Electronic"
"Tracy Howard","Pop"
"Katie Chavez","Electronic"
"Anthony Reyes","Hip-Hop"
"James Allen","Hip-Hop"
"Nicholas Sims","Hip-Hop"
"Jessica Smith","Electronic"
"Kristina Huffman","Hip-Hop"
"Kaylee Ward","Hip-Hop"
"Andrew Garcia","Pop"
"Laura Newton","Folk"
"Margaret Smith","Electronic"
"Angela Smith","Pop"
"Chad Gonzalez","Hip-Hop"
"Michael Thomas","Pop"
"Donald Wade","Pop"
"Angela Mcbride","Reggae"
"Paula Castillo","Jazz"
"John Beard","R&B"
"Edward Luna","Pop"
"Jerome Wood","Pop"
"Sarah Fleming","Hip-Hop"
"Ana Frazier","Hip-Hop"
"Andrea Jacobson","R&B"
"Breanna Harris","Pop"
"Daniel Collier","Hip-Hop"
"April Mclaughlin","Pop"
"Kathryn Smith","Classical"
"Steve Thompson","Electronic"
"Heather Newton","R&B"
"Janet Nichols","Folk"
"Tyler Stevens","Electronic"
"Gregory Adkins","Hip-Hop"
"Shawn Lewis","Pop"
"Julia Khan","Country"
"Richard Heath","Classical"
"Louis Lewis","Hip-Hop"
"Brent Thompson","Electronic"
"Christian Cooley","Electronic"
"Joshua Mckenzie","Pop"
"Victoria Gregory","Electronic"
"Kelly James","Electronic"
"Jill Pearson","Hip-Hop"
"Bryan Goodwin","Classical"
"Laurie Stevens","Electronic"
"Lee Hernandez","Hip-Hop"
"Angela Harrison","Hip-Hop"
"Bonnie Cooper","Electronic"
"Mark Clark","Electronic"
"Tammy Jackson","Hip-Hop"
"Eric Cooper","Pop"
"John Williams","Pop"
"Eric Jacobson","Hip-Hop"
"Dustin Chavez","Folk"
"Curtis Bell","Country"
"Eric Sparks","Folk"
"Patricia Sparks","Hip-Hop"
"Maria Nunez","Pop"
"Janice Williams","Pop"
"Abigail Jackson","Electronic"
"William Ali","Hip-Hop"
"Jacqueline Smith","Hip-Hop"
"Ann Peterson","Pop"
"Johnathan Haynes","Hip-Hop"
"Rebecca Flores","Hip-Hop"
"Julian Brown","Pop"
"Teresa Brown","Hip-Hop"
"Lisa Arnold","Hip-Hop"
"Brittany Carlson","Classical"
"Erica King","Pop"
"Sandra Harper","Electronic"
"Craig Moore","Country"
"Emily Kelly","Electronic"
"Gabriella Williams","Hip-Hop"
"Mikayla Smith","Country"
"Kristi Davis","Hip-Hop"
"Joseph Potter","Jazz"
"Ryan Esparza","Pop"
"Mr. Randy Calderon","Hip-Hop"
"Debbie White","Jazz"
"Sheena Stone","Hip-Hop"
"David Nichols","Pop"
"Tabitha Beck","Electronic"
"Sean Parker","Hip-Hop"
"Austin Harris","Hip-Hop"
"Frank Williams","Electronic"
"Joshua Owens","Pop"
"Kara Davis","Jazz"
"Elizabeth Whitehead","Pop"
"Michael Ellis","Country"
"Sara Haney","Classical"
"Anita Weaver","Hip-Hop"
"Joseph Hopkins","Pop"
"Thomas Miller","Hip-Hop"
"William Schmidt","Electronic"
"Christian Mcdonald","Pop"
"Patrick Bryan","Hip-Hop"
"Michael Macias","Electronic"
"David Green","Electronic"
"Laura Marshall","Electronic"
"Renee Benson","Hip-Hop"
"Patrick Miller","Electronic"
"Evan Heath","Folk"
"Daniel Bennett","Pop"
"Alexandria Levine","Pop"
"James Vargas","Hip-Hop"
"Jessica Hale","Pop"
"Ellen Young","Hip-Hop"
"Erin Thomas","Hip-Hop"
"Richard Owens","Electronic"
"Rebecca Hendrix","Hip-Hop"
"Isaac Mahoney","Electronic"
"Mary White","Electronic"
"Stephanie Arnold","Electronic"
"Nathan Johnson","Electronic"
"Patrick Wilson","Electronic"
"Michael Poole","Electronic"
"Jimmy Chandler","Electronic"
"Tiffany Lee","Classical"
"Brandon Maldonado","Electronic"
"Charles Moore","Pop"
"Annette Branch","Classical"
"Kenneth Smith","Classical"
"Amber Moran","Electronic"
"Jody Frost","Jazz"
"Lorraine Rodriguez","Electronic"
"Danielle Summers","Pop"
"Nathan Padilla","Pop"
"David Harmon","Country"
"Nicole Mcdonald","Electronic"
"Barbara Hart DDS","Pop"
"Christine Green","Electronic"
"Jacob Johnson","Hip-Hop"
"Rodney Mccarty","Pop"
"Julie Morales","Hip-Hop"
"Sara Lee","Hip-Hop"
"Anne Wilson","Country"
"Max Rice","Pop"
"Michael Smith","Electronic"
"Tina Harrison","Pop"
"Mark Patel","Pop"
"Vincent Roberson","Country"
"Ryan Clark","Country"
"Calvin Mcpherson","Pop"
"Steven May","Pop"
"Robin Zimmerman","Electronic"
"Paige Perez","Electronic"
"Susan Burns","Pop"
"Tracey Powell","Jazz"
"Kimberly Wang","Country"
"Kenneth Love","Pop"
"James Martinez","R&B"
"Sherry Allen","Electronic"
"Melissa Mahoney","Electronic"
"Christopher Moore","Folk"
"Jessica Shannon","Pop"
"Samantha Garcia","Hip-Hop"
"Mark Estrada","Pop"
"Tyrone Hernandez","Hip-Hop"
"Dylan Hall","Jazz"
"Dylan Martin","Hip-Hop"
"Harold Williams","Classical"
"Shane Solomon","Folk"
"James Serrano","R&B"
"Alan Burnett","Classical"
"Sarah Farmer","Hip-Hop"
"Samantha Kennedy","Pop"
"Erin Martin","Jazz"
"Kristen Marks","Pop"
"Charles Johnson","Jazz"
"Kathryn Estrada","R&B"
"Steven Powell","Hip-Hop"
"Jessica Jones","Hip-Hop"
"Jaime Nguyen","Electronic"
"Judy Rivera","Electronic"
"Michelle Ramos","Jazz"
"Jennifer Haynes","Pop"
"Jeffrey Mccarthy","Country"
"Marvin Fischer","Electronic"
"Alyssa Gonzalez","Jazz"
"Elizabeth Glover","Pop"
"Melanie Franklin","Jazz"
"Anne Peters","Folk"
"James Garcia","Electronic"
"Sara Garcia","Country"
"Debra Nielsen DDS","Electronic"
"Brandon Williams","Electronic"
"Michelle Lambert","Hip-Hop"
"Jessica Nolan","Country"
"Jennifer Simon","Hip-Hop"
"Carly Horton","Classical"
"Michael Wallace","Pop"
"Jessica Lawrence","Hip-Hop"
"Nicole Ford","Pop"
"Jillian Johnson","Classical"
"Alex Love","Electronic"
"Dr. Stephen Nielsen","Country"
"Renee Spencer","Hip-Hop"
"Stephanie Baker","Jazz"
"Amy Singleton","Pop"
"Angela Sexton","Pop"
"Angel Swanson","Hip-Hop"
"Marilyn Harris","Electronic"
"Stephen Pollard","Hip-Hop"
"David Chaney","Electronic"
"Heather Brown","Country"
"Jeffrey Bailey","Hip-Hop"
"Maria Hill","Electronic"
"John Aguilar","Country"
"Patricia Lee","Folk"
"Sarah Lewis","Jazz"
"David Nichols","Pop"
"Andrew Carlson","Pop"
"Kenneth Leon","Pop"
"Samantha Bennett","Hip-Hop"
"Amy Liu","Hip-Hop"
"Lisa Frost","Pop"
"Caitlin Patterson","Pop"
"Ashley Carpenter","Country"
"Mark Rodriguez","Hip-Hop"
"Daniel Weaver","Electronic"
"Andrea Carter","Pop"
"Oscar Lopez","Electronic"
"Mark Lee","Hip-Hop"
"Melanie Mckay","Electronic"
"Kathleen Foster","Hip-Hop"
"Ana Nash","R&B"
"James Smith","Hip-Hop"
"Wesley Jones","Pop"
"Mrs. Katrina Myers","Electronic"
"Lisa Wilson","Hip-Hop"
"Steven Munoz","Hip-Hop"
"James Moore","Pop"
"Sherri Thomas","R&B"
"Michael Patel","Classical"
"Michael Duncan","Pop"
"Mia Hunt","Hip-Hop"
"Sarah Davis","Hip-Hop"
"Jennifer Gibbs","Pop"
"Dr. William Keller","Electronic"
"Melissa Bond","Hip-Hop"
"Rodney Campbell","Electronic"
"Mary Stewart","Hip-Hop"
"Robert Hendricks","Country"
"Wanda Harris","Pop"
"Maria Fischer","Hip-Hop"
