"song_id","duration","popularity","language","label","composer"
"SP26696",150,75,"English","Warner Music","Nicholas Bond"
"SP26697",296,85,"Italian","Warner Music","Cameron Kelly"
"SP26698",239,84,"English","Indie","Robin Christensen"
"SP26699",262,83,"English","Warner Music","John Wilson"
"SP26700",239,74,"English","Atlantic Records","Paul Smith"
"SP26701",208,56,"Italian","Atlantic Records","Miranda Adams"
"SP26702",254,11,"Italian","Def Jam","Alexis Davies"
"SP26703",199,69,"Italian","Universal Music","Keith Mendoza"
"SP26704",216,18,"English","Atlantic Records","Daniel Stone"
"SP26705",266,37,"English","Indie","Kim Walton"
"SP26706",200,95,"English","Universal Music","Stacy Rogers"
"SP26707",336,11,"English","Universal Music","Anthony King"
"SP26708",242,86,"English","Warner Music","Thomas Johnson"
"SP26709",239,49,"Spanish","Def Jam","Joseph Gordon"
"SP26710",274,22,"Italian","Sony Music","James Booker"
"SP26711",236,64,"Spanish","Warner Music","Laurie Ross"
"SP26712",190,4,"Spanish","Sony Music","Nancy Santiago"
"SP26713",244,86,"English","Warner Music","Paige Howell"
"SP26714",260,46,"English","Sony Music","Allison Gomez"
"SP26715",345,75,"Korean","Universal Music","Benjamin Thompson"
"SP26716",216,49,"English","Warner Music","Michael Michael"
"SP26717",234,73,"English","Universal Music","Kathryn Hendrix"
"SP26718",211,74,"English","Sony Music","Jacqueline Walker"
"SP26719",162,77,"English","Atlantic Records","Linda Caldwell"
"SP26720",212,53,"English","Atlantic Records","Rebekah Miranda"
"SP26721",247,18,"English","Warner Music","Larry Nguyen"
"SP26722",239,54,"German","Def Jam","Richard Castillo"
"SP26723",215,22,"Italian","Indie","Donald Scott"
"SP26724",303,9,"English","Indie","Pamela Gonzalez"
"SP26725",266,1,"English","Def Jam","Jeffery Burnett"
"SP26726",239,100,"English","Sony Music","Alexander Williams"
"SP26727",248,89,"English","Def Jam","James Gordon"
"SP26728",265,70,"English","Universal Music","Sarah Estrada"
"SP26729",195,57,"Japanese","Atlantic Records","Helen Gaines"
"SP26730",224,87,"English","Sony Music","Joseph Hall"
"SP26731",189,47,"English","Universal Music","Paula Wade"
"SP26732",255,57,"English","Universal Music","Sabrina Bates"
"SP26733",216,21,"English","Warner Music","Madeline Gonzalez"
"SP26734",247,89,"English","Indie","Anthony Ramos"
"SP26735",307,23,"English","Indie","Jeffery Rodriguez"
"SP26736",100,8,"Spanish","Warner Music","Tanner Floyd Jr."
"SP26737",206,15,"English","Def Jam","Andrea Kim"
"SP26738",233,86,"English","Atlantic Records","John Carr"
"SP26739",239,28,"English","Atlantic Records","Justin James"
"SP26740",271,13,"English","Universal Music","Sheila Vazquez"
"SP26741",348,30,"English","Warner Music","Jeremy Jefferson"
"SP26742",257,9,"Italian","Sony Music","Susan Blevins"
"SP26743",292,37,"French","Warner Music","Elizabeth Briggs"
"SP26744",239,75,"English","Indie","Melinda Hernandez"
"SP26745",169,32,"English","Indie","Dana Ferguson"
"SP26746",193,68,"Spanish","Sony Music","Jeffrey Green"
"SP26747",333,66,"English","Universal Music","Alexander Chen"
"SP26748",236,80,"English","Universal Music","Gregory Ramsey"
"SP26749",178,73,"English","Def Jam","Jeff Ramos"
"SP26750",239,92,"English","Def Jam","Gabriel Bray"
"SP26751",302,94,"English","Universal Music","Brian Meyers"
"SP26752",256,16,"English","Atlantic Records","Mathew Lewis"
"SP26753",257,47,"English","Universal Music","Xavier Allen"
"SP26754",202,63,"English","Def Jam","Lori Crane"
"SP26755",314,52,"English","Universal Music","Miguel Armstrong"
"SP26756",224,31,"English","Atlantic Records","Marco Bentley"
"SP26757",247,24,"English","Indie","Raymond Graham"
"SP26758",288,23,"English","Warner Music","Mitchell Conway"
"SP26759",216,38,"English","Universal Music","April Schultz"
"SP26760",241,15,"English","Def Jam","Kevin Christensen"
"SP26761",196,11,"English","Universal Music","Julia Mack"
"SP26762",239,34,"Spanish","Indie","Tim White"
"SP26763",267,36,"English","Atlantic Records","Joseph Williams"
"SP26764",315,46,"English","Atlantic Records","Kara Summers"
"SP26765",252,9,"English","Indie","Yolanda Huang"
"SP26766",311,6,"English","Universal Music","Virginia Downs"
"SP26767",319,56,"Japanese","Universal Music","Aaron Haley"
"SP26768",234,69,"Spanish","Indie","Justin Lewis"
"SP26769",238,3,"English","Warner Music","Traci Quinn"
"SP26770",188,91,"Italian","Universal Music","Bryan Clements"
"SP26771",142,59,"English","Indie","Ashley Roach"
"SP26772",239,58,"English","Universal Music","Michelle Anderson"
"SP26773",239,21,"English","Warner Music","Jason Pierce"
"SP26774",239,44,"English","Def Jam","Andrew White"
"SP26775",200,61,"English","Warner Music","Joseph Camacho"
"SP26776",286,19,"English","Def Jam","Teresa Martin"
"SP26777",215,17,"Italian","Warner Music","George Fisher"
"SP26778",268,26,"English","Warner Music","Kevin Mcintyre"
"SP26779",239,21,"English","Atlantic Records","Donna Hernandez"
"SP26780",192,28,"French","Atlantic Records","Mrs. Katie Stein MD"
"SP26781",128,46,"English","Atlantic Records","Alec Pierce"
"SP26782",374,67,"English","Warner Music","Christopher Bender"
"SP26783",259,89,"English","Warner Music","Bonnie Miller"
"SP26784",185,11,"English","Warner Music","Michael Smith"
"SP26785",282,6,"English","Indie","Jennifer Carter"
"SP26786",221,30,"Japanese","Indie","Kristen Brady"
"SP26787",252,96,"English","Def Jam","Kyle Holland"
"SP26788",245,12,"Japanese","Universal Music","Jacob Davis"
"SP26789",224,32,"English","Indie","Wendy Hickman"
"SP26790",222,82,"English","Warner Music","Ashley Chambers"
"SP26791",272,56,"English","Universal Music","Douglas Murillo"
"SP26792",310,42,"German","Sony Music","Chelsey Webb"
"SP26793",186,85,"English","Def Jam","Stephen Cooke"
"SP26794",290,97,"English","Universal Music","Steven Snyder"
"SP26795",322,96,"English","Universal Music","Jason King"
"SP26796",217,63,"English","Atlantic Records","Sandra Wade"
"SP26797",282,19,"English","Atlantic Records","John Ramirez"
"SP26798",311,97,"English","Warner Music","Damon Walker"
"SP26799",190,46,"Spanish","Atlantic Records","Amanda Petersen"
"SP26800",148,46,"English","Def Jam","Martin Fuller"
"SP26801",251,67,"English","Warner Music","Michele Russell"
"SP26802",187,17,"Japanese","Sony Music","Raymond Martin"
"SP26803",244,34,"English","Indie","Jeff Jones"
"SP26804",255,94,"English","Indie","Kelly Harris"
"SP26805",229,43,"English","Atlantic Records","Dale Acosta"
"SP26806",259,51,"Spanish","Indie","Kimberly Ford"
"SP26807",248,31,"English","Indie","Maria Martin"
"SP26808",170,34,"English","Universal Music","Monica Cunningham"
"SP26809",252,24,"English","Universal Music","Richard Charles"
"SP26810",122,12,"English","Sony Music","Daniel Hancock"
"SP26811",223,8,"English","Sony Music","Wyatt Rivera"
"SP26812",125,66,"English","Warner Music","Tina Smith"
"SP26813",239,83,"Korean","Sony Music","Phillip Rodriguez"
"SP26814",212,88,"German","Universal Music","Tracy Scott"
"SP26815",287,32,"Korean","Def Jam","Travis Cherry"
"SP26816",239,30,"English","Warner Music","Benjamin Davis"
"SP26817",231,39,"Japanese","Warner Music","Robert Mitchell"
"SP26818",244,49,"English","Indie","Elizabeth Hernandez"
"SP26819",145,25,"English","Sony Music","Stephanie Lam"
"SP26820",260,6,"English","Warner Music","Tanya Vega"
"SP26821",253,30,"English","Atlantic Records","Tiffany Baker"
"SP26822",202,80,"English","Atlantic Records","Nancy Ball"
"SP26823",158,19,"English","Sony Music","Danielle Stone"
"SP26824",251,4,"English","Warner Music","Justin Cruz"
"SP26825",178,23,"English","Indie","Tony Ward"
"SP26826",120,54,"Korean","Warner Music","Michael Wood"
"SP26827",293,52,"English","Sony Music","Ethan Liu"
"SP26828",205,66,"English","Def Jam","Jeffrey Le"
"SP26829",221,73,"Spanish","Sony Music","Margaret Brown"
"SP26830",259,89,"English","Indie","Emily Zavala"
"SP26831",239,55,"English","Sony Music","Jerome Fields"
"SP26832",274,36,"Italian","Universal Music","Derrick Hayes"
"SP26833",294,37,"English","Warner Music","Erin Smith"
"SP26834",210,58,"English","Warner Music","Anita Chapman"
"SP26835",183,10,"French","Atlantic Records","James Harris"
"SP26836",254,45,"English","Indie","Karen Osborn"
"SP26837",344,71,"Spanish","Def Jam","Steven Anderson"
"SP26838",160,30,"English","Def Jam","Stephen Garza"
"SP26839",253,36,"English","Indie","Xavier Adams"
"SP26840",265,36,"English","Universal Music","Christina Daniels"
"SP26841",314,80,"English","Indie","Laura Wright"
"SP26842",239,61,"English","Warner Music","Kenneth Summers"
"SP26843",268,33,"English","Universal Music","Michael Williams"
"SP26844",277,27,"English","Def Jam","Deborah Schroeder"
"SP26845",244,53,"English","Universal Music","Anita Mills"
"SP26846",286,20,"English","Indie","Michele Macdonald"
"SP26847",229,38,"English","Def Jam","Amanda Jones"
"SP26848",291,60,"English","Warner Music","Ms. Leah Richardson"
"SP26849",241,55,"English","Atlantic Records","Kimberly Gross"
"SP26850",173,51,"English","Universal Music","Cheryl Evans"
"SP26851",215,87,"English","Sony Music","Justin Howard"
"SP26852",252,97,"English","Sony Music","Jennifer Morales"
"SP26853",298,81,"Italian","Universal Music","Peter Sanchez"
"SP26854",231,100,"English","Warner Music","Daniel Webb"
"SP26855",155,97,"English","Sony Music","Richard Bauer"
"SP26856",268,52,"English","Indie","Louis Davis"
"SP26857",433,49,"Korean","Sony Music","Shari Mason"
"SP26858",341,19,"English","Universal Music","Michelle Wallace"
"SP26859",296,99,"English","Atlantic Records","Anthony Mendoza"
"SP26860",231,21,"English","Def Jam","Patricia Stokes"
"SP26861",239,44,"English","Atlantic Records","Catherine Williams"
"SP26862",265,43,"English","Warner Music","Seth Hill"
"SP26863",299,89,"English","Atlantic Records","John Sanchez"
"SP26864",190,65,"English","Universal Music","Michael Strickland"
"SP26865",260,84,"English","Warner Music","Kevin Graham"
"SP26866",284,91,"English","Warner Music","Michael Bonilla"
"SP26867",248,57,"English","Def Jam","Sarah Whitehead"
"SP26868",280,19,"English","Universal Music","Miguel Flores"
"SP26869",269,88,"English","Sony Music","Michael Lewis"
"SP26870",275,75,"Spanish","Indie","Sara Hobbs"
"SP26871",272,5,"English","Universal Music","Cesar Lynch"
"SP26872",239,37,"English","Indie","Jason Murray"
"SP26873",309,56,"English","Atlantic Records","Theodore Jimenez"
"SP26874",315,39,"English","Def Jam","Richard Hansen"
"SP26875",165,89,"English","Def Jam","Taylor Webb"
"SP26876",266,19,"English","Def Jam","Kevin Williams"
"SP26877",306,19,"English","Universal Music","Heather Weaver"
"SP26878",211,75,"Spanish","Def Jam","Thomas Baldwin"
"SP26879",298,80,"English","Universal Music","Tyler Bryan"
"SP26880",263,85,"English","Indie","Doris Wilson"
"SP26881",219,3,"English","Universal Music","Melanie Gardner"
"SP26882",272,27,"English","Universal Music","Kimberly Cole"
"SP26883",239,94,"Spanish","Sony Music","Brenda Hartman"
"SP26884",248,11,"English","Def Jam","Mary Green"
"SP26885",184,10,"Korean","Warner Music","Joanna Shaw"
"SP26886",262,80,"English","Atlantic Records","Lauren Miller"
"SP26887",294,57,"English","Universal Music","Steven Hudson"
"SP26888",280,50,"English","Def Jam","Tyler Peterson"
"SP26889",218,23,"English","Def Jam","Melissa Castillo"
"SP26890",222,52,"English","Warner Music","Jennifer Cooper"
"SP26891",267,71,"Korean","Atlantic Records","Kathleen Duncan"
"SP26892",205,71,"English","Universal Music","Katherine Hubbard"
"SP26893",211,74,"English","Indie","Carmen Cortez"
"SP26894",318,24,"French","Def Jam","Theresa Jones"
"SP26895",260,13,"French","Universal Music","David Hall"
"SP26896",162,1,"Spanish","Indie","Jack Meyer"
"SP26897",171,52,"Korean","Universal Music","Thomas Hill"
"SP26898",231,37,"Japanese","Atlantic Records","Jennifer Ramirez"
"SP26899",289,74,"Korean","Atlantic Records","Kelli George"
"SP26900",223,11,"English","Def Jam","Maria Stewart"
"SP26901",226,53,"English","Universal Music","Eugene Harris"
"SP26902",239,25,"English","Def Jam","James Flores"
"SP26903",162,49,"English","Def Jam","John Rogers"
"SP26904",239,1,"English","Def Jam","Ronald Perez"
"SP26905",236,13,"Korean","Universal Music","Jennifer Clark"
"SP26906",287,90,"English","Universal Music","Justin Young"
"SP26907",262,14,"English","Def Jam","Tonya Reed"
"SP26908",361,25,"English","Universal Music","Bryan Miller"
"SP26909",195,66,"English","Indie","Richard Tyler"
"SP26910",151,15,"English","Warner Music","Jennifer Reese"
"SP26911",309,85,"Korean","Indie","Javier White"
"SP26912",239,43,"English","Atlantic Records","Jonathan Warren"
"SP26913",239,37,"French","Def Jam","Steven Petersen"
"SP26914",201,13,"German","Atlantic Records","Ian Ayala"
"SP26915",206,50,"English","Indie","Christina West"
"SP26916",236,12,"Japanese","Def Jam","Jamie Young"
"SP26917",239,67,"English","Universal Music","Samantha Schmidt"
"SP26918",255,61,"English","Sony Music","Megan Thomas"
"SP26919",262,14,"English","Warner Music","Jason Perry"
"SP26920",242,98,"English","Def Jam","Scott Braun"
"SP26921",239,43,"English","Def Jam","Samuel Simpson"
"SP26922",186,85,"English","Indie","Mr. Shawn Williams"
"SP26923",250,90,"English","Warner Music","Daniel White"
"SP26924",206,81,"English","Universal Music","Breanna Rojas"
"SP26925",199,90,"English","Def Jam","Logan Lowe"
"SP26926",275,82,"Spanish","Def Jam","Jordan Sparks"
"SP26927",202,43,"English","Warner Music","Nathan Cooley"
"SP26928",269,95,"English","Indie","Ryan Wall"
"SP26929",197,6,"English","Def Jam","Robert Snow"
"SP26930",345,12,"English","Indie","Hannah Davis"
"SP26931",272,80,"Japanese","Warner Music","Shawna Wright"
"SP26932",205,24,"English","Atlantic Records","Laurie Craig"
"SP26933",219,22,"English","Def Jam","John White"
"SP26934",177,48,"English","Def Jam","Adam Barnes"
"SP26935",188,14,"English","Warner Music","John Cabrera"
"SP26936",198,17,"English","Indie","Steven Thomas"
"SP26937",218,84,"English","Atlantic Records","Martha Baldwin"
"SP26938",210,16,"English","Atlantic Records","Shane Powell"
"SP26939",154,84,"English","Warner Music","Bryan Hayes"
"SP26940",181,56,"English","Warner Music","Dawn Decker"
"SP26941",284,1,"English","Atlantic Records","Jacqueline Dunn"
"SP26942",274,43,"French","Sony Music","Joel Johnson"
"SP26943",298,81,"English","Def Jam","Alexis Bailey"
"SP26944",239,44,"English","Def Jam","Angela Moore"
"SP26945",242,8,"English","Indie","Jill Gonzalez"
"SP26946",288,81,"English","Indie","Patrick Scott"
"SP26947",201,53,"English","Warner Music","Michael Hill"
"SP26948",283,91,"English","Atlantic Records","Michael Smith"
"SP26949",215,54,"Korean","Sony Music","Frederick Weaver"
"SP26950",252,12,"French","Indie","Christine Jones"
"SP26951",245,29,"English","Def Jam","Melanie Daniels"
"SP26952",302,13,"English","Sony Music","Alexis Mcclain"
"SP26953",224,54,"Spanish","Atlantic Records","Timothy White"
"SP26954",240,50,"English","Atlantic Records","Kimberly Davies"
"SP26955",279,61,"French","Sony Music","Kristen Mann"
"SP26956",247,18,"English","Sony Music","Stephanie Obrien"
"SP26957",273,69,"English","Atlantic Records","Justin Fitzgerald"
"SP26958",253,72,"English","Sony Music","Sharon King"
"SP26959",219,10,"English","Warner Music","Joseph Morgan"
"SP26960",239,33,"Korean","Warner Music","Gerald Dominguez"
"SP26961",285,33,"Spanish","Def Jam","Frank Bass"
"SP26962",265,77,"Spanish","Sony Music","Jennifer Smith"
"SP26963",269,75,"English","Universal Music","Brent Crawford"
"SP26964",270,45,"English","Indie","Stephanie Cruz"
"SP26965",266,37,"Japanese","Warner Music","Melanie Johnson"
"SP26966",239,99,"Italian","Warner Music","Tiffany Leonard"
"SP26967",246,24,"English","Atlantic Records","Omar Hill"
"SP26968",395,77,"Korean","Universal Music","Mitchell Garza"
"SP26969",284,10,"English","Indie","Carla Ward"
"SP26970",306,14,"Spanish","Indie","Jose Johnson"
"SP26971",146,65,"Spanish","Def Jam","William King"
"SP26972",218,55,"English","Warner Music","Barbara Frye"
"SP26973",239,5,"English","Warner Music","Richard Calderon"
"SP26974",232,75,"English","Universal Music","Tamara Johnston"
"SP26975",206,96,"English","Sony Music","Diane Wilcox"
"SP26976",229,64,"English","Universal Music","David Moore"
"SP26977",264,58,"Japanese","Universal Music","Julie Sosa"
"SP26978",273,72,"English","Universal Music","Eileen Garcia"
"SP26979",223,7,"English","Def Jam","David Mills"
"SP26980",194,3,"English","Atlantic Records","Christina Long"
"SP26981",239,32,"English","Atlantic Records","Jose Bowman"
"SP26982",237,67,"English","Indie","Elizabeth Roberts"
"SP26983",316,26,"English","Universal Music","Christine Williamson"
"SP26984",251,90,"English","Universal Music","Kevin Harvey"
"SP26985",278,68,"English","Atlantic Records","James Oliver"
"SP26986",211,28,"Spanish","Warner Music","Tyler Gibson"
"SP26987",225,19,"English","Warner Music","Jimmy Davis"
"SP26988",287,27,"English","Warner Music","Michael Gomez"
"SP26989",214,77,"English","Warner Music","Wanda Moody"
"SP26990",290,24,"English","Indie","David Mcneil"
"SP26991",292,70,"Spanish","Warner Music","Jennifer Cruz"
